DATE,PROVINCE,ESTABLISH_NAME,ADDRESS,CITY,VENDOR_NUMBER_PO,VENDOR_NAME,PRODUCT_SKU_NO,PRODUCT_NAME,WEEK_ENDING_DATE,CASE_SALES
7/15/2024,BC,INFINITY CANNABIS CHILL OUT JOINT,Unit #8 - 1057 Roberts Creek Rd,Roberts Creek,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,INSPIRED CANNABIS CO,180 - 32500 South Fraser Way,Abbotsford,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
8/19/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-27 0:00,1
8/19/2024,BC,CANNA CABANA,1208 Davie Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-27 0:00,1
7/15/2024,BC,INSPIRED CANNABIS CO.,Unit 120 - 8077 120th Street,Delta,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,5
7/15/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,INVERMERE CANNABIS STORE,4884 Athalmer Rd,Invermere,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,ISLAND CANNABIS COMPANY LTD.,9-2220 Bowen Road,Nanaimo,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,JEFFREY'S CANNABIS SHOP,2123 Columbia Ave.,Rossland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,JERRYS CANNABIS CO.,170 Lake Cowichan Rd,Lake Cowichan,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
7/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,1
7/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,KALAMALKA CANNABIS,2-1220 Kalamalka Lake Road,Vernon,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
8/19/2024,BC,CANNA CABANA,1208 Davie Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/19/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-10 0:00,1
8/19/2024,BC,CANNA CABANA,1391 Richards Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-10 0:00,1
7/15/2024,BC,KIARO CANNABIS,2816 St Johns Street,Port Moody,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
8/19/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/19/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,1
8/19/2024,BC,CANNTINA (NELSON),725 Nelson Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-17 0:00,1
7/15/2024,BC,KLO CANNABIS,305-890 Clement Ave,Kelowna,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,KLO CANNABIS,305-890 Clement Ave,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,KLO CANNABIS,305-890 Clement Ave,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
8/19/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-17 0:00,1
8/19/2024,BC,CHEEKY'S CANNABIS MERCHANTS,3695 4th Avenue West,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-17 0:00,1
8/19/2024,BC,CHRONIC HUB CANNABIS,3277 West Broadway,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-27 0:00,1
8/19/2024,BC,CHRONIC HUB CANNABIS,3277 West Broadway,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-27 0:00,1
8/19/2024,BC,CITY CANNABIS CO,2317 Cambie Street,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-27 0:00,1
8/19/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-27 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-03 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-03 0:00,1
8/19/2024,BC,CITY CANNABIS CO,651 Robson,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-03 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-08-17 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-17 0:00,1
8/19/2024,BC,CITY CANNABIS CO,4055 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-17 0:00,1
8/19/2024,BC,COASTAL GREEN,208 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-27 0:00,1
8/19/2024,BC,COASTAL GREEN,208 16th Ave E,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,1
8/19/2024,BC,COTTONMOUTH,1120 Davie Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-03 0:00,1
8/19/2024,BC,DUTCH LOVE CANNABIS,4296 Main Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
7/15/2024,BC,LOCAL CANNABIS CO.,491B Island Hwy E,Parksville,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
8/19/2024,BC,DUTCH LOVE CANNABIS,106 - 1120 Hamilton Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,1
8/19/2024,BC,DUTCH LOVE CANNABIS,4296 Main Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-10 0:00,1
7/15/2024,BC,MAPLE LEAF GREENERY LTD.,71 Sixth street,New Westminster,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,MISSION CANNABIS,111 - 32423 Lougheed Hwy,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,MISSION CANNABIS,111 - 32423 Lougheed Hwy,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,MISSION CANNABIS,101 8778 Cedar Street,Mission,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,MISSION CANNABIS,101 8778 Cedar Street,Mission,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,MISSION CANNABIS,101 8778 Cedar Street,Mission,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,MISTY MOUNTAIN CANNABIS,1318A Esquimalt Road,Esquimalt,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
7/15/2024,BC,MISTY MOUNTAIN CANNABIS,1318A Esquimalt Road,Esquimalt,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,MOOD CANNABIS CO,3923 Victoria Ave,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,3
7/15/2024,BC,MOOD CANNABIS CO,5-6404 Metral Drive,Nanaimo,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
8/19/2024,BC,DUTCH LOVE CANNABIS,4296 Main Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-17 0:00,1
7/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
8/19/2024,BC,DUTCH LOVE CANNABIS,4296 Main Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-17 0:00,1
7/15/2024,BC,MUSE CANNABIS,510-20395 Lougheed Highway,Maple Ridge,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,2
7/15/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,1
7/15/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
8/19/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-07-27 0:00,1
8/19/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-07-27 0:00,1
8/19/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-08-03 0:00,1
7/15/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
8/19/2024,BC,EGGS CANNA,2406 East Hastings Street,Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-08-10 0:00,1
7/15/2024,BC,MUSE CANNABIS STORE,385-415 Dollarton Highway,North Vancouver,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
7/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,NORTH COUNTRY CANNABIS,6055 Monterey Rd.,Prince George,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,NORTH SHORE CANNABIS,103-1520 Barrow Street,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,OCEANSIDE C WEED,3-154 Middleton Ave,Parksville,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,PACIFIC COASTAL CANNABIS,401 - 5800 Turner Rd,Nanaimo,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,PACIFIC COASTAL CANNABIS,107 - 4871 Joyce Ave.,Powell River,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,PACIFIC COASTAL CANNABIS,107 - 4871 Joyce Ave.,Powell River,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,1
7/15/2024,BC,PACIFIC COASTAL CANNABIS,107 - 4871 Joyce Ave.,Powell River,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,PACIFIC SEA WEED CANNABIS CO,2207 C Glenmore Road,Oyster River,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,PACIFICANNA,3015 Mackenzie Avenue N,Williams Lake,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,2
7/15/2024,BC,PACIFICANNA,3015 Mackenzie Avenue N,Williams Lake,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,PACIFICANNA,1560-1564 Fairfield Rd,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,PACIFICANNA,3015 Mackenzie Avenue N,Williams Lake,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,3
7/15/2024,BC,PACIFICANNA,1881 Fort Street,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-29 0:00,2
7/15/2024,BC,PACIFICANNA,7-425 Simcoe Street,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,PHCANNABISCO,102-10105 Main St,Summerland,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,PINEAPPLE VICTORIA CANNABIS OUTLET,608 Esquimalt Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,PRIME CANNABIS,2680 Pandosy Street,Kelowna,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,PRIME CANNABIS,2680 Pandosy Street,Kelowna,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,QUANTUM 1 CANNABIS,317 Market Ave,Grand Forks,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,QUANTUM 1 CANNABIS,1-820 Marine Dr.,North Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,QUARTZ CREEK CANNABIS,102 -616 8th Ave N,Golden,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,2
7/15/2024,BC,QUARTZ CREEK CANNABIS,102 -616 8th Ave N,Golden,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,2
7/15/2024,BC,QUARTZ CREEK CANNABIS,102 -616 8th Ave N,Golden,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,QUEENS CANNABIS CO.,1274 56th Street,Delta,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,2
7/15/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,QUEENS CANNABIS CO.,7225-7227 120th Street,Delta,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,3
7/15/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,3
7/15/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,3
7/15/2024,BC,RISE CANNABIS COLWOOD CORNERS,Unit 2 - 1905 Sooke Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,2
7/15/2024,BC,RISE CANNABIS TILLICUM,88 - 3170 Tillicum Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,3
7/15/2024,BC,RISE CANNABIS TILLICUM,88 - 3170 Tillicum Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,3
7/15/2024,BC,RISE CANNABIS TILLICUM,88 - 3170 Tillicum Road,Victoria,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,3
7/15/2024,BC,RIVER DRIFT CANNABIS,708 - 8249 Eagle Landing Pky,Chilliwack,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,RIVER DRIFT CANNABIS,708 - 8249 Eagle Landing Pky,Chilliwack,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-22 0:00,1
7/15/2024,BC,RIVERSIDE CANNABIS,6309 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-08 0:00,1
7/15/2024,BC,RIVERSIDE CANNABIS,6309 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,RIVERSIDE CANNABIS,6309 Sooke Rd,Sooke,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-29 0:00,1
7/15/2024,BC,RURAL LEAF,1126 Main Street,Smithers,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,RURAL LEAF,1126 Main Street,Smithers,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
7/15/2024,BC,SALMON ARM CANNABIS,81B Shuswap St NW,Salmon Arm,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,SALMON ARM CANNABIS,81B Shuswap St NW,Salmon Arm,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-08 0:00,1
8/19/2024,BC,ELMWOOD CANNABIS STORE,3178 Cambie St,Vancouver,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-07-27 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-08 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062989,GREEN MONKE-ORANGE PASSIONFRUIT-350ML,2024-06-15 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,1189 Verdier Ave,Brentwood Bay,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-22 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,1189 Verdier Ave,Brentwood Bay,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062988,GREEN MONKE-MANGO GUAVA-350ML,2024-06-22 0:00,1
7/15/2024,BC,SEASIDE CANNABIS,Unit 2 - 7855 East Saanich Rd,Saanichton,500256,ST-LEGER WATERS INC,1062987,GREEN MONKE-TROPICAL CITRUS-350ML,2024-06-29 0:00,1
